"10809","894"
"5196","895"
"11645","897"
"15691","900"
"6981","901"
"15021","902"
"5322","903"
"1359","905"
"13630","907"
"2303","908"
"13114","909"
"10124","910"
"3091","915"
"148","916"
"10418","917"
"1012","923"
"7923","924"
"14429","929"
"11372","931"
"1789","933"
"6892","935"
"12653","936"
"9918","939"
"14373","940"
"15049","941"
"1566","943"
"13115","946"
"1687","947"
"9943","949"
"2245","950"
"5688","953"
"13988","962"
"13357","966"
"14783","969"
"8329","970"
"15022","971"
"11124","972"
"4183","978"
"7368","980"
"14099","982"
"3092","983"
"15103","985"
"6812","986"
"279","987"
"303","988"
"15874","991"
"3312","992"
"13807","993"
"10529","998"
"10740","1002"
"15127","1004"
"6007","1006"
"13085","1009"
"7874","1012"
"5519","1016"
"421","1017"
"7554","1019"
"6444","1022"
"1514","1027"
"1394","1028"
"1360","1029"
"7211","1030"
"11241","1031"
"657","1033"
"9774","1035"
"11797","1036"
"15234","1037"
"7305","1040"
"13631","1042"
"1892","1044"
"15902","1045"
"1515","1048"
"6658","1051"
"4237","1052"
"5284","1053"
"2904","1055"
"3338","1057"
"2937","1061"
"178","1063"
"8556","1065"
"880","1067"
"11947","1068"
"6135","1070"
"7350","1072"
"3950","1073"
"233","1075"
"632","1077"
"8458","1079"
"10911","1081"
"6445","1082"
"14892","1083"
"304","1084"
"109","1085"
"4583","1087"
"9919","1089"
"6761","1091"
"6789","1095"
"7329","1096"
"13377","1100"
"7013","1101"
"9533","1103"
"12559","1104"
"686","1105"
"12979","1109"
"9587","1110"
"8138","1111"
"5805","1112"
"3149","1114"
"2939","1115"
"5127","1117"
"13733","1118"
"12654","1119"
"9744","1120"
"1994","1121"
"4891","1122"
"6293","1125"
"13116","1129"
"3439","1131"
"1971","1133"
"9486","1137"
"11798","1138"
"15050","1139"
"110","1142"
"5601","1144"
"7682","1145"
"15562","1151"
"1622","1154"
"1672","1157"
"13890","1159"
"7708","1161"
"8413","1162"
"15844","1163"
"1333","1164"
"1259","1166"
"12980","1168"
"8296","1172"
"13781","1176"
"3191","1179"
"5285","1182"
"8875","1183"
"9944","1186"
"9016","1187"
"4691","1188"
"6592","1189"
"5045","1192"
"2272","1195"
"1426","1196"
"9435","1197"
"13891","1200"
"12163","1202"
"12196","1203"
"9184","1205"
"10176","1208"
"3951","1209"
"10025","1212"
"1260","1214"
"2739","1215"
"2689","1216"
"8909","1219"
"7845","1220"
"10878","1221"
"4550","1222"
"11692","1225"
"11063","1226"
"10770","1228"
"12616","1229"
"12058","1230"
"14749","1233"
"14231","1234"
"6871","1235"
"1790","1236"
"5551","1238"
"11971","1239"
"752","1240"
"3800","1242"
"13862","1244"
"9640","1246"
"7764","1247"
"10879","1249"
"2412","1252"
"14529","1263"
"4422","1265"
"3834","1268"
"14992","1271"
"3638","1272"
"14260","1273"
"11601","1274"
"5806","1275"
"13759","1281"
"14509","1282"
"12502","1284"
"6841","1285"
"2802","1287"
"14044","1289"
"4768","1291"
"4823","1292"
"3416","1293"
"8827","1294"
"86","1297"
"2470","1299"
"7709","1302"
"6537","1304"
"6348","1308"
"5420","1309"
"720","1310"
"8485","1312"
"12087","1313"
"14480","1314"
"10943","1315"
"8557","1317"
"9215","1318"
"5151","1319"
"2273","1320"
"5520","1321"
"5075","1323"
"10674","1324"
"5221","1325"
"14510","1327"
"7496","1331"
"3122","1332"
"7846","1336"
"4405","1339"
"2690","1340"
"11534","1342"
"11243","1343"
"7306","1345"
"15667","1346"
"5152","1347"
"5286","1348"
"7213","1349"
"8558","1350"
"13058","1351"
"7469","1352"
"13433","1355"
"5753","1356"
"5552","1357"
"11919","1358"
"9534","1359"
"3094","1361"
"2640","1362"
"10810","1364"
"15425","1366"
"2558","1367"
"5976","1369"
"13236","1371"
"1395","1373"
"3224","1374"
"5834","1376"
"6813","1378"
"5754","1379"
"6538","1384"
"10715","1385"
"7528","1387"
"13466","1388"
"6842","1390"
"7369","1391"
"11972","1397"
"14181","1398"
"12655","1399"
"10310","1402"
"10155","1404"
"6567","1405"
"2413","1407"
"10716","1408"
"9608","1410"
"13989","1411"
"8246","1414"
"15845","1423"
"2691","1427"
"9775","1429"
"5246","1430"
"11799","1431"
"2389","1433"
"14620","1434"
"15639","1436"
"2596","1437"
"2220","1438"
"687","1440"
"12723","1447"
"6568","1452"
"9316","1457"
"4824","1458"
"15128","1460"
"5859","1461"
"10478","1465"
"7794","1466"
"13634","1467"
"6188","1468"
"15535","1469"
"280","1470"
"5","1476"
"1396","1477"
"721","1480"
"1650","1482"
"7613","1485"
"1689","1486"
"9588","1488"
"5774","1489"
"9554","1491"
"9711","1492"
"15399","1494"
"1208","1497"
"9511","1498"
"4013","1501"
"5326","1503"
"10912","1506"
"4659","1507"
"8910","1511"
"12197","1512"
"9945","1513"
"11085","1514"
"14261","1516"
"4014","1517"
"9216","1520"
"4059","1521"
"3588","1522"
"4801","1524"
"13434","1526"
"5102","1527"
"13863","1531"
"7848","1532"
"3123","1533"
"1150","1534"
"9156","1536"
"11602","1538"
"4950","1542"
"15075","1545"
"62","1546"
"9272","1547"
"1869","1549"
"9317","1550"
"7247","1551"
"11244","1553"
"4213","1554"
"6894","1555"
"15367","1559"
"11621","1561"
"7071","1563"
"9273","1564"
"8655","1567"
"1488","1571"
"10027","1573"
"9861","1578"
"2360","1580"
"2940","1581"
"14430","1582"
"1013","1583"
"1690","1587"
"7925","1589"
"2641","1590"
"12693","1594"
"6593","1595"
"11647","1597"
"8506","1598"
"5327","1605"
"6814","1606"
"14374","1610"
"9589","1612"
"15338","1613"
"13190","1614"
"9777","1615"
"5521","1616"
"2249","1617"
"15025","1620"
"4802","1621"
"8437","1622"
"8507","1624"
"12617","1627"
"11535","1628"
"9157","1629"
"3506","1630"
"112","1631"
"8626","1632"
"87","1633"
"3255","1634"
"15368","1636"
"12135","1639"
"7765","1642"
"15962","1644"
"12249","1647"
"9512","1649"
"8108","1650"
"13915","1653"
"852","1656"
"8021","1659"
"10231","1662"
"13211","1665"
"14913","1666"
"1972","1669"
"8853","1670"
"5861","1672"
"14375","1673"
"4631","1676"
"5180","1677"
"9513","1678"
"6112","1679"
"6873","1681"
"13086","1684"
"14232","1686"
"7735","1690"
"13261","1691"
"4328","1695"
"11006","1698"
"8539","1701"
"15768","1703"
"13167","1704"
"688","1706"
"88","1707"
"12907","1708"
"2090","1710"
"9368","1711"
"14400","1712"
"4452","1713"
"5498","1715"
"633","1716"
"15589","1719"
"13087","1721"
"6","1725"
"12332","1727"
"1624","1728"
"10558","1730"
"3470","1732"
"89","1735"
"12583","1737"
"4803","1738"
"4769","1741"
"6956","1743"
"12782","1748"
"8676","1750"
"660","1754"
"3150","1755"
"15292","1756"
"13735","1757"
"12814","1758"
"10530","1763"
"10741","1769"
"11246","1771"
"14118","1772"
"12754","1776"
"1336","1777"
"11800","1779"
"472","1783"
"1363","1785"
"8727","1786"
"9641","1788"
"2065","1791"
"9487","1792"
"6190","1793"
"12198","1794"
"7653","1796"
"7438","1797"
"13607","1799"
"4060","1800"
"255","1801"
"12284","1802"
"3417","1803"
"5631","1805"
"12560","1808"
"13916","1809"
"179","1810"
"6985","1813"
"3881","1814"
"15904","1816"
"10447","1819"
"3225","1820"
"2327","1822"
"12088","1823"
"15400","1824"
"7926","1829"
"5950","1832"
"5129","1834"
"3001","1835"
"8383","1837"
"853","1838"
"6025","1839"
"10913","1840"
"150","1841"
"11508","1842"
"9809","1847"
"13917","1850"
"1015","1854"
"13262","1855"
"11537","1857"
"14344","1859"
"7927","1860"
"12251","1861"
"14828","1862"
"14141","1865"
"10272","1868"
"9488","1869"
"1912","1873"
"12378","1876"
"10311","1878"
"9274","1879"
"7814","1880"
"3619","1881"
"14751","1883"
"8271","1884"
"10944","1888"
"15313","1889"
"2941","1891"
"8627","1892"
"5523","1894"
"819","1895"
"7307","1896"
"5421","1899"
"928","1900"
"1069","1905"
"1791","1907"
"9665","1908"
"5395","1910"
"3125","1913"
"10811","1917"
"5328","1919"
"2023","1920"
"2328","1924"
"13736","1925"
"5103","1927"
"9535","1928"
"10594","1931"
"331","1933"
"7982","1935"
"12165","1940"
"13966","1941"
"3860","1942"
"3882","1943"
"12929","1947"
"2414","1948"
"5632","1949"
"8438","1955"
"13263","1956"
"10397","1961"
"14431","1962"
"1460","1964"
"151","1966"
"14935","1967"
"6896","1973"
"2975","1974"
"1231","1979"
"8854","1980"
"15158","1982"
"9862","1983"
"11125","1985"
"12930","1987"
"955","1989"
"15293","1990"
"2829","1991"
"256","1995"
"4061","1996"
"11126","1997"
"15051","1998"
"2976","1999"
"4423","2000"
"6298","2005"
"15314","2007"
"15266","2008"
"8876","2010"
"2275","2012"
"4468","2013"
"7628","2016"
"10398","2020"
"14689","2022"
"4584","2023"
"8877","2024"
"13237","2026"
"7153","2027"
"4214","2028"
"13782","2029"
"12333","2030"
"8559","2032"
"2441","2033"
"8248","2039"
"7016","2040"
"2276","2042"
"10127","2046"
"5448","2047"
"14732","2050"
"5182","2051"
"4660","2052"
"7983","2054"
"15875","2055"
"5153","2057"
"1567","2058"
"1738","2060"
"113","2063"
"10479","2068"
"14785","2069"
"634","2070"
"12931","2071"
"7051","2072"
"11086","2073"
"13332","2074"
"5884","2076"
"3031","2077"
"7530","2078"
"12544","2079"
"6815","2081"
"6843","2082"
"2506","2084"
"5807","2085"
"10771","2087"
"4238","2089"
"5329","2090"
"7017","2091"
"689","2093"
"8358","2094"
"11834","2097"
"7408","2098"
"3667","2104"
"1568","2105"
"2803","2107"
"13549","2108"
"10974","2113"
"9666","2114"
"2772","2118"
"15026","2119"
"4827","2124"
"7100","2126"
"6721","2129"
"2305","2131"
"5048","2132"
"7248","2133"
"1070","2135"
"15565","2137"
"6349","2139"
"1540","2140"
"2329","2141"
"1261","2144"
"12309","2146"
"7556","2147"
"9130","2148"
"8989","2149"
"10975","2150"
"8878","2151"
"8330","2152"
"820","2154"
"882","2160"
"7498","2162"
"12725","2165"
"8359","2168"
"12334","2172"
"1769","2173"
"13990","2174"
"7629","2176"
"9186","2177"
"7018","2178"
"9131","2179"
"12254","2182"
"9187","2183"
"5361","2185"
"5524","2186"
"12887","2187"
"13467","2189"
"1596","2191"
"3003","2193"
"4062","2194"
"7736","2195"
"13191","2201"
"11509","2204"
"15876","2205"
"2908","2210"
"4490","2211"
"9068","2212"
"2642","2213"
"8656","2216"
"3169","2217"
"4772","2218"
"10645","2219"
"4239","2221"
"4157","2224"
"13550","2225"
"10369","2228"
"957","2231"
"1427","2232"
"547","2235"
"10157","2236"
"5554","2237"
"6271","2244"
"11193","2246"
"3861","2251"
"10370","2252"
"11087","2255"
"929","2257"
"7897","2258"
"13238","2259"
"8052","2260"
"15268","2261"
"12199","2263"
"6478","2264"
"7214","2265"
"12200","2266"
"16032","2272"
"8830","2273"
"6042","2277"
"12138","2278"
"14854","2279"
"7766","2286"
"13809","2290"
"4828","2293"
"2852","2295"
"13379","2298"
"754","2299"
"8879","2303"
"8831","2304"
"1294","2307"
"15427","2309"
"6350","2311"
"4345","2314"
"10056","2315"
"10371","2318"
"14807","2320"
"15129","2321"
"5776","2322"
"1489","2323"
"7249","2324"
"10977","2325"
"15294","2327"
"11889","2328"
"10560","2330"
"5977","2331"
"8560","2338"
"8053","2339"
"4263","2340"
"3955","2342"
"8360","2346"
"5248","2347"
"12726","2350"
"5862","2351"
"9745","2353"
"3356","2355"
"15027","2357"
"12908","2358"
"5450","2359"
"14665","2361"
"13841","2362"
"8","2363"
"13783","2364"
"2666","2368"
"13192","2370"
"1913","2374"
"12932","2376"
"5222","2377"
"4521","2381"
"3560","2384"
"8082","2385"
"7928","2386"
"1461","2388"
"10344","2389"
"6449","2390"
"13239","2391"
"7052","2392"
"549","2393"
"1651","2394"
"2067","2397"
"11088","2400"
"9712","2402"
"14432","2403"
"9609","2405"
"13380","2406"
"2362","2408"
"2277","2409"
"14936","2411"
"3418","2412"
"7439","2414"
"690","2416"
"5923","2417"
"10313","2418"
"2740","2419"
"13516","2420"
"14182","2422"
"6222","2423"
"6272","2424"
"15614","2429"
"11695","2430"
"12255","2437"
"857","2438"
"10275","2440"
"15877","2441"
"9837","2442"
"6273","2443"
"15428","2444"
"2643","2445"
"14079","2447"
"8361","2448"
"13411","2449"
"6191","2450"
"636","2451"
"2092","2452"
"15740","2453"
"6503","2455"
"3981","2456"
"2471","2457"
"10276","2464"
"4346","2465"
"11538","2466"
"4804","2467"
"10345","2468"
"3682","2469"
"1098","2470"
"5978","2473"
"4111","2474"
"9018","2476"
"5570","2477"
"6504","2478"
"11035","2479"
"8417","2480"
"3286","2482"
"2390","2483"
"386","2486"
"8561","2491"
"6391","2492"
"7282","2493"
"11696","2494"
"9132","2495"
"4634","2497"
"1995","2498"
"307","2500"
"13967","2505"
"8781","2507"
"10400","2510"
"10347","2514"
"1996","2517"
"3440","2519"
"12030","2520"
"2507","2521"
"15508","2522"
"13468","2526"
"12909","2529"
"858","2530"
"692","2532"
"5079","2533"
"13918","2534"
"4425","2536"
"10503","2537"
"9713","2541"
"1826","2542"
"14937","2544"
"1035","2550"
"11974","2551"
"10532","2552"
"8700","2554"
"10203","2556"
"6922","2557"
"9746","2558"
"11194","2559"
"8384","2560"
"11036","2564"
"5154","2568"
"5778","2569"
"114","2570"
"15076","2573"
"3862","2574"
"9070","2575"
"13279","2579"
"5924","2580"
"14080","2583"
"10978","2585"
"14456","2586"
"11802","2591"
"5633","2592"
"14894","2593"
"3287","2595"
"2166","2596"
"11007","2597"
"4635","2599"
"2644","2601"
"6009","2603"
"1036","2605"
"3561","2608"
"8171","2611"
"7767","2612"
"4866","2613"
"3923","2614"
"15487","2615"
"12910","2616"
"8486","2617"
"2560","2620"
"11835","2621"
"883","2624"
"12140","2626"
"6351","2630"
"1072","2631"
"1847","2633"
"2830","2635"
"7985","2638"
"14531","2640"
"10129","2641"
"91","2642"
"1490","2647"
"4158","2649"
"5661","2650"
"15429","2651"
"15769","2652"
"9189","2653"
"783","2655"
"496","2657"
"4240","2658"
"3756","2659"
"5979","2660"
"1848","2662"
"15615","2663"
"12256","2666"
"14081","2669"
"784","2673"
"15668","2674"
"6192","2675"
"2943","2679"
"3062","2680"
"14482","2682"
"7655","2685"
"1849","2686"
"15189","2689"
"10596","2690"
"6541","2691"
"10504","2692"
"2876","2693"
"9947","2694"
"12089","2697"
"4892","2700"
"15052","2705"
"12031","2710"
"8487","2711"
"11127","2712"
"10233","2713"
"5424","2717"
"3757","2718"
"13580","2720"
"7499","2723"
"6662","2725"
"11353","2726"
"3471","2727"
"821","2730"
"786","2735"
"9690","2736"
"986","2741"
"5080","2742"
"958","2743"
"11401","2747"
"12785","2748"
"4015","2751"
"604","2753"
"7218","2754"
"6569","2757"
"5197","2760"
"12911","2765"
"15963","2767"
"3472","2768"
"7072","2771"
"13991","2772"
"13609","2773"
"15795","2775"
"11402","2778"
"9714","2780"
"4241","2782"
"3033","2783"
"7817","2784"
"15907","2786"
"4636","2788"
"13842","2789"
"2622","2790"
"11777","2792"
"2306","2794"
"3473","2795"
"13120","2797"
"15430","2799"
"3956","2800"
"3228","2803"
"8782","2808"
"5720","2812"
"7684","2813"
"13739","2817"
"2223","2819"
"8562","2820"
"14309","2821"
"1316","2822"
"7019","2823"
"11295","2825"
"3357","2826"
"14145","2828"
"9219","2829"
"550","2830"
"15878","2832"
"6248","2833"
"3288","2834"
"10029","2837"
"7898","2838"
"5223","2841"
"15616","2845"
"5224","2846"
"497","2848"
"7656","2849"
"9747","2851"
"12225","2852"
"13038","2855"
"5690","2856"
"7250","2858"
"3982","2859"
"2877","2860"
"3127","2861"
"259","2865"
"1211","2866"
"13039","2867"
"12585","2870"
"11948","2871"
"6479","2872"
"4347","2873"
"1073","2876"
"7219","2877"
"8333","2881"
"4138","2882"
"8657","2883"
"8911","2885"
"5779","2889"
"10621","2890"
"884","2891"
"2068","2894"
"2878","2897"
"12381","2899"
"8249","2902"
"2472","2908"
"1570","2910"
"13517","2911"
"5289","2912"
"10859","2913"
"12168","2917"
"5838","2918"
"13714","2919"
"1625","2921"
"788","2923"
"3562","2924"
"10252","2926"
"10881","2927"
"6958","2931"
"14146","2932"
"6138","2934"
"387","2937"
"13581","2938"
"5499","2939"
"6542","2942"
"11296","2943"
"4160","2945"
"333","2952"
"14532","2953"
"9072","2954"
"10057","2959"
"10788","2961"
"9840","2962"
"637","2963"
"15797","2964"
"1263","2965"
"13761","2966"
"6792","2968"
"14284","2972"
"2598","2973"
"1264","2975"
"1519","2976"
"14714","2978"
"15771","2979"
"10481","2981"
"3511","2982"
"12757","2991"
"11836","2992"
"4426","2994"
"15340","2995"
"13469","2996"
"13968","2997"
"1364","3000"
"7586","3009"
"15190","3010"
"7849","3013"
"11697","3014"
"14938","3016"
"4113","3017"
"2853","3023"
"7929","3025"
"8585","3029"
"10697","3030"
"13240","3031"
"4661","3032"
"2879","3033"
"10789","3036"
"11698","3037"
"726","3038"
"5050","3039"
"4408","3040"
"7877","3042"
"11451","3044"
"13011","3048"
"10882","3049"
"14915","3050"
"607","3055"
"2026","3062"
"6115","3065"
"6392","3069"
"15591","3071"
"8112","3074"
"9920","3078"
"9467","3079"
"10204","3080"
"4454","3082"
"13843","3084"
"10205","3086"
"10402","3088"
"7220","3090"
"9371","3092"
"3063","3094"
"7587","3097"
"13412","3098"
"13140","3100"
"14045","3102"
"14830","3103"
"8223","3107"
"5131","3108"
"2536","3109"
"8991","3110"
"15509","3111"
"959","3112"
"13919","3113"
"12338","3115"
"860","3117"
"3358","3118"
"2880","3120"
"3563","3121"
"2364","3122"
"7819","3123"
"3035","3124"
"10348","3125"
"115","3126"
"12441","3127"
"13335","3129"
"2443","3132"
"309","3135"
"13610","3137"
"15269","3138"
"9557","3139"
"1463","3140"
"10772","3141"
"3064","3144"
"3885","3145"
"1520","3149"
"930","3150"
"2093","3151"
"6663","3152"
"11605","3153"
"14752","3154"
"12141","3155"
"6630","3157"
"15848","3158"
"3036","3162"
"7309","3164"
"2307","3165"
"11452","3166"
"12033","3168"
"1365","3169"
"3784","3171"
"10030","3176"
"8140","3177"
"2148","3178"
"4409","3180"
"6423","3181"
"3474","3183"
"12339","3184"
"6300","3185"
"14483","3189"
"282","3192"
"7021","3193"
"11648","3194"
"1429","3196"
"6301","3199"
"15988","3201"
"4297","3203"
"9073","3204"
"862","3205"
"9468","3206"
"2331","3207"
"11218","3211"
"7557","3215"
"3151","3218"
"12257","3221"
"4694","3224"
"15212","3227"
"2199","3229"
"14873","3232"
"12384","3234"
"1337","3235"
"2094","3238"
"11511","3243"
"1125","3246"
"7500","3247"
"13012","3255"
"12912","3259"
"10279","3260"
"235","3262"
"9190","3264"
"11778","3265"
"3620","3267"
"5291","3271"
"14754","3272"
"7501","3274"
"6163","3277"
"14855","3278"
"12472","3279"
"6164","3280"
"9811","3281"
"6043","3282"
"9","3284"
"8114","3288"
"3096","3289"
"7930","3290"
"7409","3291"
"11153","3292"
"15341","3295"
"7685","3296"
"5396","3299"
"15130","3300"
"15908","3302"
"15488","3305"
"11803","3315"
"12169","3316"
"12359","3322"
"789","3324"
"5025","3325"
"1694","3327"
"7899","3328"
"9159","3335"
"4695","3336"
"8614","3337"
"15818","3341"
"12564","3343"
"7502","3344"
"12091","3347"
"13740","3352"
"6353","3353"
"7441","3355"
"10883","3356"
"13413","3360"
"13762","3366"
"11804","3368"
"14966","3370"
"8563","3373"
"8615","3376"
"11562","3377"
"10482","3378"
"13040","3380"
"2473","3384"
"3193","3388"
"10699","3389"
"4115","3390"
"1233","3391"
"1038","3392"
"10031","3396"
"14808","3397"
"16034","3398"
"2645","3399"
"8084","3400"
"5081","3402"
"7130","3403"
"4216","3405"
"5500","3406"
"7630","3408"
"11585","3409"
"6089","3414"
"11976","3415"
"2309","3418"
"582","3419"
"727","3420"
"9340","3421"
"498","3423"
"2580","3426"
"16035","3429"
"13895","3431"
"3802","3434"
"15819","3435"
"14897","3438"
"13241","3440"
"10207","3443"
"4723","3446"
"12868","3448"
"4917","3449"
"3389","3450"
"7931","3452"
"14102","3454"
"9191","3455"
"9133","3458"
"2623","3459"
"6354","3460"
"608","3461"
"15213","3462"
"13741","3465"
"2692","3468"
"4918","3469"
"15131","3470"
"1652","3473"
"15909","3474"
"8085","3479"
"14433","3483"
"2980","3485"
"8024","3486"
"15694","3487"
"9980","3490"
"11376","3491"
"3836","3492"
"4586","3493"
"9403","3494"
"14831","3495"
"8115","3497"
"11977","3498"
"3390","3502"
"12120","3503"
"12385","3506"
"12962","3507"
"13301","3511"
"14434","3514"
"3533","3515"
"4522","3518"
"2741","3520"
"12657","3522"
"1397","3525"
"10533","3527"
"9469","3529"
"4551","3530"
"5572","3533"
"7657","3534"
"1771","3535"
"11978","3539"
"13494","3541"
"15879","3542"
"10675","3543"
"11922","3545"
"15910","3546"
"6451","3547"
"2981","3551"
"6452","3552"
"14484","3554"
"14458","3555"
"7374","3556"
"13041","3559"
"15715","3562"
"10622","3566"
"9590","3567"
"7658","3568"
"13359","3569"
"15536","3571"
"7686","3572"
"1797","3573"
"1338","3575"
"6116","3576"
"7102","3578"
"5603","3584"
"13281","3586"
"2962","3587"
"7820","3588"
"3686","3589"
"1465","3591"
"14048","3594"
"5555","3601"
"8914","3603"
"6544","3604"
"4493","3606"
"10091","3609"
"9404","3610"
"2333","3611"
"10861","3612"
"8938","3613"
"1339","3615"
"15296","3616"
"3359","3617"
"2393","3620"
"2169","3623"
"4741","3625"
"8705","3627"
"15742","3628"
"2742","3630"
"1296","3631"
"9884","3632"
"2581","3633"
"6631","3634"
"12203","3638"
"2149","3641"
"4494","3642"
"4776","3643"
"6355","3645"
"8706","3646"
"3924","3647"
"638","3649"
"13942","3652"
"3037","3657"
"6819","3658"
"8915","3659"
"13666","3660"
"11923","3661"
"15161","3663"
"14213","3664"
"13845","3668"
"14263","3669"
